device_id,user_id,device_type,operating_system,browser,trust_status,fingerprint,registration_date
1371,273,Laptop,Linux,Edge,True,b495cb46df952b48aef6e42f238485c437a487bad0bdbbb77ce9f3dfa0555e6e,2026-01-26 20:41:40.063045
1372,100,Laptop,Linux,Chrome,False,34e0d681fa079cdf850d7d5f8810c1f48e75cca4433cdd687b6f9413d553cc81,2026-01-26 20:41:40.063055
1373,618,Desktop,macOS,Firefox,False,d18138a658280a70eb8000e071b70919d62c722373c5cd7cba2a02355a726a18,2026-01-26 20:41:40.063065
1374,776,Mobile,Linux,Firefox,False,b178ec4d62a7550e6a924a9287d9cb9b06c90c3e8a9a72081c5c2fd29b822598,2026-01-26 20:41:40.063075
1375,380,Desktop,macOS,Firefox,True,035e2be3c84586b988073cb64de6921aa8c3cdcd132d4d612922479d39f076d7,2026-01-26 20:41:40.063085
1376,964,Mobile,Linux,Firefox,False,f7d48817c3e2c88083768b27c987697ff9773c96703c656d9d38a41ed6db1058,2026-01-26 20:41:40.063094
1377,626,Laptop,macOS,Firefox,True,167859aafa93bb35bce1400b024ff60f2239fb526bb14f3e5a18265626ba08a4,2026-01-26 20:41:40.063104
1378,4,Mobile,Linux,Firefox,True,1c8657b73da28c02a439abf7336db33883739ae598f33cbd40e9181b6097df46,2026-01-26 20:41:40.063114
1379,27,Desktop,Windows,Edge,False,8fd2d71c05bd8618ab8a3ee18f9cd8749dff3daf649d8957f4de7144f573e9eb,2026-01-26 20:41:40.063124
1380,974,Desktop,Windows,Firefox,False,2e179131253033be3bb9f7c65675b9b629909a6b2dee303b47cb32aa977412b3,2026-01-26 20:41:40.063133
1381,634,Desktop,Linux,Firefox,False,a3aebe277838e754ad02e37e0036c9eedc2f25bd6d01ac3a416dca0bca32cce2,2026-01-26 20:41:40.063143
1382,677,Laptop,Windows,Edge,False,8c8a1ff7604fdf24cd43f332719047a667eb8e86bc3717ff143ae22279f6d628,2026-01-26 20:41:40.063153
1383,18,Desktop,macOS,Chrome,False,02a5282a6f7a48899d0283a1889dd7158dc0a1920e901e4bc15584c12ccf1ef1,2026-01-26 20:41:40.063164
1384,695,Mobile,Windows,Edge,False,245592a3e93d160b733c514c72c1991924ead0943632a9dc5b0b8060183651c0,2026-01-26 20:41:40.063174
1385,410,Desktop,Linux,Chrome,False,839a28f4c81fba1598dbdbd373b9977e2b7ec0b9ce1b8d6ea96be8961f998f98,2026-01-26 20:41:40.063184
1386,439,Mobile,Linux,Edge,True,94f6061017bbc0229f3566e0c92a4c23ac4bbb27928e14dfa168585a24352d17,2026-01-26 20:41:40.063195
1387,752,Mobile,macOS,Edge,True,e3b7138ddd9b1b96c9fe364b0783085c4cd0ef97d9ec5005feacec7263f9391e,2026-01-26 20:41:40.063205
1388,730,Laptop,Linux,Edge,True,e7412ea66a4a10568fbbc9e7599f1022b7335f7079f3e5bc726cd14bd4b75569,2026-01-26 20:41:40.063216
1389,131,Mobile,Windows,Firefox,False,e83d59b3175e1c0dc4f01ed7a168eeb60f96be7d19be79111d70c08320d7a7b0,2026-01-26 20:41:40.063226
1390,173,Mobile,Windows,Firefox,True,f7ffd5afb195023f03b12d5ef3519cb760df3314d77cfae26f519b75c23e0322,2026-01-26 20:41:40.063236
1391,250,Laptop,Windows,Edge,True,2616591d637fd2e14da6640e5c9dfee003cdab3bfabac2347c7e28d29a8fce5e,2026-01-26 20:41:40.063246
1392,109,Mobile,Linux,Chrome,True,dc8aa16beb2bf19345c428f19284a8add24728d71a25edcbacba5d25d906761a,2026-01-26 20:41:40.063256
1393,952,Mobile,macOS,Firefox,True,606004cce131c865615d568eda46b3b1b2a6fc08c500c1bee3ddf2898062467e,2026-01-26 20:41:40.063266
1394,737,Mobile,Linux,Firefox,True,83556e12eb9769200dff7932c82194aae0999936c372491ee517b96f317a63c5,2026-01-26 20:41:40.063277
1395,682,Laptop,Linux,Edge,False,133738126f437999447bbe37a75f1ab9a4f6333981a88a01864c61c28fcdd5b9,2026-01-26 20:41:40.063288
1396,93,Desktop,macOS,Chrome,True,dfc0a4f602839a4aa1f490d27cc29bf57eb0e809117b8e9e82faadb07bf6a104,2026-01-26 20:41:40.063299
1397,660,Mobile,macOS,Edge,False,e3578188a71bfddad38694858123ef6e712d1ab7f46d69eb3ebf9ca1752baa25,2026-01-26 20:41:40.063308
1398,670,Desktop,Linux,Firefox,True,ecbac58c1ec3276673fc4640eebb5b1335d41bdaf938e2dee4e87dde28127792,2026-01-26 20:41:40.063319
1399,229,Mobile,Windows,Firefox,True,ff44a3ec6151f2f82d0b8cbc76a597190b36863282259482b260ed258c37fd8e,2026-01-26 20:41:40.063328
1400,115,Laptop,macOS,Edge,True,6cba829cdd2d2fa1f7c4ea6d0d7dc937b7b56a2f1efd9885417aa01cbd6a15fe,2026-01-26 20:41:40.063338
1401,763,Laptop,Linux,Firefox,True,af48eb7f5c20a3fda8c58b0ab4f76dba35b6a9cf45df46d689faea8e4fed6d4c,2026-01-26 20:41:40.063347
1402,874,Mobile,macOS,Edge,True,dfc59723a6c4cbcabf9f6be37a7a79b37769452b10cca8f95d2ad7599ebffcbb,2026-01-26 20:41:40.063357
1403,319,Laptop,Linux,Edge,True,df3a5ca01cc9f9f0f1b3e532dd595e84dcd34c8b1d5498ea158255262196700a,2026-01-26 20:41:40.063367
1404,868,Mobile,macOS,Firefox,False,cbe512d6aac955ffca0f8968f6c50173bdc509c53bddee3716a4caa46a09a70a,2026-01-26 20:41:40.063396
1405,817,Desktop,Windows,Edge,True,cdc219acd214c65a6d6e6ad83e0d0410da5b13ad776615b5f99926b4366fa889,2026-01-26 20:41:40.063408
1406,110,Mobile,Windows,Edge,False,e6acd28f365a82b948238038d0a0f45f3dbc9905f1b8d0099c8b6285f9990c46,2026-01-26 20:41:40.063421
1407,324,Laptop,macOS,Chrome,False,bb928cc37e0503194ab916517f472dffcb9b125b0109259b8d7cf82094749980,2026-01-26 20:41:40.063431
1408,697,Mobile,Windows,Edge,False,77d31afa61c487db2d7b8e31ba964cd1a022a9d3baa799b67bd85fdb13c6d1c9,2026-01-26 20:41:40.063441
1409,150,Desktop,Linux,Edge,True,3be974eb157aeecb07f6160e9b3497aae62abceb072ec5f65438a9652a92caf9,2026-01-26 20:41:40.063451
1410,614,Mobile,macOS,Edge,True,9fdc0e6c4111490457af28c42c3e81ec28bdb7ce819a378aa69d7159e2779c9d,2026-01-26 20:41:40.063460
1411,281,Desktop,Linux,Firefox,True,e7adb8a2ccc2944d1fbf8f8384ad08831728d73923d77c5166167188c902c965,2026-01-26 20:41:40.063470
1412,507,Mobile,Linux,Firefox,True,47c4435418fdf582bcbd6bdd5096574dd7b253af9fe8d442a4ec02b6355ae260,2026-01-26 20:41:40.063479
1413,830,Mobile,Windows,Edge,True,4ae0166a15ecf8daf976acbbc050c830ac10e90e04124155d3d2c9865536de77,2026-01-26 20:41:40.063490
1414,869,Desktop,Windows,Edge,True,5c036f1f708f564b815ad2690c766500bc2bffaa3cf5ea7c72001c80cd0092b4,2026-01-26 20:41:40.063499
1415,946,Laptop,macOS,Edge,False,282dd4df852077bc905dd121b85ed738f405a08abdba0764a72a3c69cccf7b58,2026-01-26 20:41:40.063509
1416,307,Desktop,Windows,Chrome,False,17c64becf9cbc41321b07585b949a6425457a798f25c3d19bcf7abf7dc9acf90,2026-01-26 20:41:40.063519
1417,346,Mobile,Linux,Firefox,False,7ece7f034bb3b872860a34d5a9c4deca3791ecc5d3975e5fe82ba25ee0c0b861,2026-01-26 20:41:40.063529
1418,776,Mobile,macOS,Chrome,False,2d1bf67e63441c0bdd22b644ed4073a618ecf799b66164f19c109314776635a6,2026-01-26 20:41:40.063538
1419,290,Desktop,Windows,Edge,False,398dcb536ef315e4bec7a4d26c13e8b9f03f07ed9f275fb3277288c9e5726dc2,2026-01-26 20:41:40.063547
1420,100,Laptop,macOS,Edge,True,7f705fe4252afb37d71e76c1fce35d96821714850ded6e83cd783fe90c640bf3,2026-01-26 20:41:40.063557
1421,871,Desktop,macOS,Firefox,True,73cd1d5ef180401d8a31c92c424773c121d28dcca3769c735b54b8a496af8cee,2026-01-26 20:41:40.063567
1422,592,Laptop,macOS,Edge,False,e28b79b2eeec456cb35760501f5f1ec6fed9953365746199707fbf0bc65a92eb,2026-01-26 20:41:40.063576
1423,299,Laptop,Windows,Chrome,True,11fb093198a16cde232c83c4a0b750d2f23e527782f1a37fa8730ef549bf37de,2026-01-26 20:41:40.063586
1424,753,Desktop,Windows,Firefox,True,9e53e297466e9271716f50ccb64efe59aa1c6bc0129e9255250facb5fa6c299e,2026-01-26 20:41:40.063596
1425,695,Laptop,macOS,Firefox,True,8c99b0e1d291f7adf789ebf1b1e8d808d6979637b308f1c9bf69becfe681d0ce,2026-01-26 20:41:40.063605
1426,949,Laptop,Windows,Firefox,False,b7147aaf48881da156f20bcc4067ba75fbbde01042c9cbcb6d8571d8003212dd,2026-01-26 20:41:40.063615
1427,184,Laptop,Windows,Edge,False,e22d530aa45b37b92b65eee08d5a2be222df19b24d2bd594de0212a52288e5ea,2026-01-26 20:41:40.063624
1428,608,Mobile,Windows,Edge,False,c766bc1aefb5f9d9f4ba7e4a8e3dcfa11a1b692d36403600e025f759853d374a,2026-01-26 20:41:40.063634
1429,251,Laptop,Windows,Chrome,False,11edd58db79f2261ef86f4eadac8d604f8362ee9d8a0b5a4818d71930d09dfb5,2026-01-26 20:41:40.063643
1430,501,Mobile,Linux,Edge,True,c9846d0b54394b73bd9b4805b8fde6cc741b2383359939b67978cf05f5f85284,2026-01-26 20:41:40.063652
1431,669,Desktop,macOS,Edge,True,6de303c349d92ebbf12cf898fcf55758387084be28e0a5859908d532e0b9ad6d,2026-01-26 20:41:40.063662
1432,797,Mobile,Linux,Firefox,False,696e7403843d5c1e31c1ce93d36c8d0683390b03edaa0169de7a6ee24c8717a1,2026-01-26 20:41:40.063672
1433,648,Desktop,macOS,Firefox,True,6a67706e843321da365b50c0abc1521fd7c2070560b062d602e07c657dd0d063,2026-01-26 20:41:40.063681
1434,123,Laptop,Windows,Chrome,False,1c2de751665620affa00df809d1135a026826c784f57d9ab7a58d4263d411b50,2026-01-26 20:41:40.063691
1435,657,Desktop,Linux,Chrome,True,c783835cdeff8fcbe34b09ce5d2ad27a8b670409e6b247688fab79715a035ad1,2026-01-26 20:41:40.063701
1436,601,Desktop,Linux,Firefox,False,70758667204d1fa3f43c7f22259f9d6aa11d32ddeb633005b2e775356142336e,2026-01-26 20:41:40.063711
1437,711,Desktop,Windows,Edge,True,f2652fc2c4c4a01fbec83b054f1d78a6687de90a1f6c294da5909c286c6377e6,2026-01-26 20:41:40.063720
1438,394,Mobile,Linux,Edge,False,55c7f1eef5a9fba3923ba07899d2bb1065308f319817839d946a9e44eaadb47b,2026-01-26 20:41:40.063730
1439,306,Desktop,Windows,Chrome,False,f3f88a96c9e0e9665b2780d28494f25acb0b0393caa5f41c3aee284a4eb350c7,2026-01-26 20:41:40.063739
1440,66,Desktop,Linux,Chrome,False,f32f0cb7a5863320738dfe6a33d6458b2eac1b259d8e18ca56de80c72b701cc5,2026-01-26 20:41:40.063749
1441,833,Desktop,Windows,Firefox,False,9422067d59c71c84b2e4c6559b580d1ba8f21edbe0ea24fd9f402fa2272ccd9a,2026-01-26 20:41:40.063759
1442,66,Desktop,Linux,Edge,True,eb915e198efeaeff718737dc9883cfeeafccf3a780f3a0951c58ac9da061193e,2026-01-26 20:41:40.063769
1443,772,Laptop,Linux,Chrome,True,27cb226f7349b1d4d018052b3473190dab8eaccd01f66af92cc3a3bd6f273457,2026-01-26 20:41:40.063779
1444,883,Desktop,Linux,Chrome,True,1e437655f554ce5c58c3a1e276cfc8817ce8c969c4ac247fd47c3f3a8ad77398,2026-01-26 20:41:40.063788
1445,569,Mobile,macOS,Chrome,True,06b6198ac51ae0f56e423d4902d5d9ae48f0e73451f1c53d62c54f6dcca6f14d,2026-01-26 20:41:40.063799
1446,132,Desktop,Windows,Edge,True,d89913150e3c4fd50d11b95afa043bdf71862cc25bee36711382c9f86766a013,2026-01-26 20:41:40.063808
1447,90,Desktop,macOS,Chrome,True,bcdc2706d1072cfb521dcf5d9b6529597ea2be78e3e852009b3f10c776925483,2026-01-26 20:41:40.063818
1448,128,Desktop,macOS,Firefox,True,bc55d97c8e334d0a3bb76ecb75d2b56401f1cbd8e36418ebb48803afc53283fe,2026-01-26 20:41:40.063827
1449,434,Desktop,Windows,Chrome,False,9d4c1ef8a9c1bb3d91e02053a6c217341f6b436868b7c78a5c40eae7f381a09e,2026-01-26 20:41:40.063837
1450,48,Desktop,macOS,Edge,False,c062fdf7135519cf6293e43c05de9a2d8a146b13f3b0d7c9c6c6bb7e8546916b,2026-01-26 20:41:40.063846
1451,144,Desktop,macOS,Edge,False,91fa8d69aa22ee2a58dccb6eee9a822dbe6379c2206d5512c84722b21c1b31b3,2026-01-26 20:41:40.063857
1452,536,Mobile,Linux,Edge,True,2adf3dc239786d163b2cfc1e02fd8d209904ea02744392310e0ac866d45a7f7e,2026-01-26 20:41:40.063866
1453,705,Laptop,Linux,Chrome,True,2074c46bd46feb9a109a24c203971d63a0aa07fd0739087a063ecdf3f3790895,2026-01-26 20:41:40.063876
1454,38,Laptop,Windows,Firefox,True,4f0d25056adf299a08363d9cf9cb82ebe0e4892161c032ff632b1cf9be40d559,2026-01-26 20:41:40.063885
1455,981,Laptop,Linux,Edge,True,d5f1a5bc48f16e7a8665bd5c233459b3bee6d6e9dff08f4d9c81920b0022d54f,2026-01-26 20:41:40.063894
1456,606,Mobile,macOS,Chrome,False,a51748e6719d55929f56d1d0f8daf3567847917b882cbcdc40b33326abd8af86,2026-01-26 20:41:40.063904
1457,77,Desktop,macOS,Firefox,False,785130e17bafbbea1f40086f0afea82fb22b5c0767a8ede953a39954df0f93ba,2026-01-26 20:41:40.063914
1458,666,Laptop,macOS,Firefox,True,fd6bc4b2ad5858c28badc0b4d63fee3c1a5119caa78ee5479cc822077216f7f0,2026-01-26 20:41:40.063923
1459,968,Mobile,Linux,Firefox,True,591f8323bd50e8c97a6bcafd56928ba9547b12f9cd8def8d2292990abf109208,2026-01-26 20:41:40.063933
1460,549,Laptop,Windows,Edge,False,2101018afaadc9bbcba9ed5bcd5eb512b2a46d858dc990827531109d5693b0bb,2026-01-26 20:41:40.063942
1461,649,Desktop,Linux,Chrome,False,c88cc6334f3de5e9ca029ea53bedd2bef0085045f8d3274a0514fd2114808775,2026-01-26 20:41:40.063952
1462,578,Desktop,Linux,Edge,True,050d4c3ade5d81e3e712cbc2a848efb6dd4c853ce1676f499866d4bac26eb46d,2026-01-26 20:41:40.063962
1463,430,Laptop,macOS,Firefox,False,ad86eb9360d08e2b481a377098684c05946581fca8bf97bb68714ac7ebb5aee0,2026-01-26 20:41:40.063971
1464,27,Desktop,Windows,Chrome,False,c82df02d71a00f56ee0e2b88950103f72da10837eea6bbc2ae8f1b5b8a04db58,2026-01-26 20:41:40.063981
1465,128,Desktop,Windows,Edge,False,4b06f5c1250b6d594a447998b67e2a88ee3be9f6a2e93ca5673f28a8169d23bc,2026-01-26 20:41:40.063991
1466,68,Mobile,Linux,Chrome,False,289cfefaf2451ef01a8d331788a2f17b8cc8a1d82767e81cec3afe292687c5fd,2026-01-26 20:41:40.064000
1467,932,Mobile,macOS,Chrome,True,938ae8209a5eeac4336ee07c301039854afaef6843bd3214fd31ef15ae2bc842,2026-01-26 20:41:40.064009
1468,281,Laptop,Windows,Firefox,True,8a876dffed290c8ec791cb91e909c9bf955dab0878b5c137fdcd9ee9f8d52094,2026-01-26 20:41:40.064020
1469,388,Laptop,Windows,Chrome,False,76f6192047acd08c05336e27f0dde27a43ddc05922e051d8121d8ffc06e8a7bc,2026-01-26 20:41:40.064029
1470,603,Mobile,Windows,Edge,False,d72b715b3dcdf4b8ebbda5a51ed172a75ec43e7afba36df8a2cdb9de885920f8,2026-01-26 20:41:40.064039
1471,718,Desktop,macOS,Edge,False,91389f4d04148710a8e48c81087410943dd0a61bc2e716db09096fd7c73b0bed,2026-01-26 20:41:40.064049
1472,623,Laptop,Windows,Chrome,False,d3b929ed08603c51ae4c44f7a389a945427dde1b94d82cbe285405ad2b85f91d,2026-01-26 20:41:40.064058
1473,970,Mobile,Windows,Firefox,False,cd6b2c20a7eef33ec12ff3c7e942e30fa2e087002781470a346f4afcafa21dc4,2026-01-26 20:41:40.064068
1474,489,Desktop,Windows,Firefox,True,b2adf095c8809bc93e6c7188a29525c63eae12aa220cc7be30f0227043a37e35,2026-01-26 20:41:40.064079
1475,704,Desktop,Linux,Chrome,True,e6fa621110515ffbfba1d75a7b1be1966f9c9c968f7781b3906719f89bb71e52,2026-01-26 20:41:40.064088
1476,147,Mobile,Linux,Edge,False,40a81a16e7abb7ce4ff00a4307d387cf3c9dd89c991f3634e45d335c95cf8458,2026-01-26 20:41:40.064097
1477,55,Desktop,Linux,Firefox,True,056656ed92039a733dbcdee6d1c68c340c4b808af223bdf447bf8f871f7ca749,2026-01-26 20:41:40.064107
1478,695,Desktop,macOS,Edge,False,863cc7a40b72aac8cd959b9cd7d4effa0452913f7524220dde0ee8995c9618c4,2026-01-26 20:41:40.064116
1479,188,Mobile,macOS,Firefox,False,50e37fc0df1248321ed66ecf0073e7faf977dd1c73548f91cbf6865a8d82b95e,2026-01-26 20:41:40.064125
1480,283,Mobile,Linux,Edge,True,cd1aa0a511929ce5c5d024e68718fbdf240ce1a6a1708f2d3a7bd0925ba5e2f5,2026-01-26 20:41:40.064135
1481,313,Desktop,Windows,Firefox,False,1219d6894bb281d4f1f3a2baad03ea13b9d0255cecd53b89a248cf0c938dd41e,2026-01-26 20:41:40.064145
1482,790,Mobile,Windows,Edge,True,2082143b2eb1173764bf3ff038aa53369c37417a681c0d6330214b41d46df71f,2026-01-26 20:41:40.064155
1483,79,Desktop,Windows,Chrome,True,5d3807e903a56e1dc840a70d1deb6e2eeb3da8202765167f6eefe5a5f4d03cb0,2026-01-26 20:41:40.064164
1484,590,Laptop,Windows,Edge,False,abbf5aca585da1f0b9804f863d33e660ee4f57e5a17e6aa134244944544f64c5,2026-01-26 20:41:40.064173
1485,568,Mobile,Windows,Firefox,True,568e024fb68257ca738fa1fa9b97406e820abe4a1460831ec05bbd23ba4fba51,2026-01-26 20:41:40.064183
1486,492,Mobile,Linux,Edge,True,e0f505b2caa6fd714ca228967157bf66d2a26fb622da0c2209f466770b998e2b,2026-01-26 20:41:40.064193
1487,416,Laptop,Linux,Chrome,True,03bf95e85b8e1066bc695dc6f9d7ac6c0b48234486a2fe7411fef4bd4e43051b,2026-01-26 20:41:40.064202
1488,732,Mobile,Linux,Edge,False,b9d31213de43b959dc64fd87849c878d204324f38ae54cde10b57fd0c4c75feb,2026-01-26 20:41:40.064212
1489,251,Desktop,Linux,Edge,True,5380c66ce44cb2ec4e873783e19c64c98d14471628ba9d95487996189a58ad28,2026-01-26 20:41:40.064221
1490,622,Mobile,Windows,Edge,True,5507c4d8047538fa7ff05f426bed95474dc0c65d034328bec64836595eed25a6,2026-01-26 20:41:40.064231
1491,180,Laptop,macOS,Chrome,False,5ee7e5116d753193cf09b7e4368de4e61f86c46626a59caee59fc48e7fc32e9b,2026-01-26 20:41:40.064241
1492,976,Laptop,macOS,Firefox,False,634876201fa402fc378e70dae24ea8df6b3b71b73103b0ac714da21e3b8d65d2,2026-01-26 20:41:40.064250
1493,175,Mobile,Windows,Firefox,True,716a60f32d1d94c6b865f360697285cec04415b6b279293bd2d0dbf09c67adcb,2026-01-26 20:41:40.064260
1494,852,Desktop,Windows,Firefox,False,58c05dec0261860afca1235cfcec01df1730db6f37cc18838a14ccda5c3e8025,2026-01-26 20:41:40.064269
1495,495,Mobile,macOS,Chrome,True,d705a005f7b420f57c5e9344eeeb5d0fd510da40ea261bb73cb7b4dfc49ed250,2026-01-26 20:41:40.064279
1496,756,Desktop,Linux,Firefox,True,a20907328d01b9d7547b97d45ceec643748a66e0c56b322b1a12a449d198a03a,2026-01-26 20:41:40.064288
1497,946,Mobile,Linux,Edge,True,caa0ad7bc15010aa132df3b8afeaac36a9a74035181992a925e9a0b86fe48fc5,2026-01-26 20:41:40.064297
1498,958,Mobile,Linux,Firefox,True,084ee3f21649cee3e1acf6598158ec205ed5601902d279c2e47ab20f4d95cf1b,2026-01-26 20:41:40.064307
1499,365,Laptop,Linux,Firefox,False,a74adbe6e471e2fe243915d4d18a03ee45cb6ec753a59f190299eba8d781664f,2026-01-26 20:41:40.064316
1500,306,Mobile,Windows,Chrome,False,c1825a7aa9f64e28712d9c99ad1e7d61045f8437dc15baf54ba5cd10a265df4d,2026-01-26 20:41:40.064326
1501,912,Desktop,Windows,Firefox,False,7e06f2e8ab633426219832a312c11089642aa8e6b52d797ce578457595df615e,2026-01-26 20:41:40.064335
1502,10,Laptop,macOS,Firefox,True,53bd82b2bb70e98d622364062848ec2e0f09a757513a79718d6510631652d9ec,2026-01-26 20:41:40.064344
1503,87,Desktop,Linux,Chrome,False,f5eb42b6aab6a5208754632b35376afd8e2acdaa1c0dbc542656643186d01cc7,2026-01-26 20:41:40.064354
1504,127,Mobile,Windows,Chrome,False,380a931d113569c515b442bdd47902f369bcb197d67e23f702a1a1ebef35982c,2026-01-26 20:41:40.064363
1505,232,Mobile,macOS,Firefox,False,59519b6b108eeb3ad0c20cc8746a1da9ddf0370487ae21c84d65940118b3f60d,2026-01-26 20:41:40.064372
1506,374,Mobile,Windows,Edge,False,ff13aa23f7c8645764737be9e99553b0678cc0ed8508c5c0b5fb1a8d5001aa42,2026-01-26 20:41:40.064382
1507,112,Mobile,Linux,Firefox,True,5ac98a4221a4edac7bd54f9d82a11874e886115ef7b46ab92037c7ab5b5682ab,2026-01-26 20:41:40.064392
1508,144,Mobile,Linux,Firefox,True,90c6425df0b9d0185d890a7f60f20c8be7be57a097bd4765cb001b6e39bd5a0b,2026-01-26 20:41:40.064401
1509,368,Desktop,Windows,Chrome,True,ec4bf2489b553174570001ba43910afc5cfefe316ac2f0622567d632428b21a0,2026-01-26 20:41:40.064411
1510,292,Laptop,Windows,Firefox,False,f1be7a88e425c7063ab7192933409658c3681d9efb2224a1880cf79c2047ff85,2026-01-26 20:41:40.064420
1511,762,Mobile,Windows,Chrome,True,986070fc99c5eb2a0d636f7bdb72cbbe545cb0ade76ff04652d10f9d0922742d,2026-01-26 20:41:40.064430
1512,972,Mobile,Linux,Firefox,True,7c348e59bfac70e273f52b37adf42e356ca7d1c3b36191cc29b90dca78a994c5,2026-01-26 20:41:40.064440
1513,432,Mobile,Linux,Firefox,True,e9f2c63320d909d6954d9fc512f7fc0239a1af9c2b581902c27ef05d74bde20d,2026-01-26 20:41:40.064449
1514,333,Mobile,Linux,Edge,False,03855b9b1043fcd80ab52c0b7fd517d29ff0f388548e6437e273114e2b7a067a,2026-01-26 20:41:40.064459
1515,135,Laptop,Windows,Chrome,True,94f46cb3b17106c5b85c3b8c7f8d6bd5111760475d5237a8c8567c16aafa289b,2026-01-26 20:41:40.064468
1516,160,Mobile,Linux,Chrome,True,66da30b5fd4535502a2720cbd71bc2817a612f569c69fd60445e00590f9e00e0,2026-01-26 20:41:40.064477
1517,54,Desktop,macOS,Firefox,True,f16adad16dfed2c57406dda5a86fdfa46cccf8e6d2a94ea2dc712d4a61afc099,2026-01-26 20:41:40.064487
1518,445,Mobile,macOS,Firefox,False,0b282d0a37ed61b2bc16fa61ce46a7892c74b111525048beefb24295a0a8fa3c,2026-01-26 20:41:40.064497
1519,85,Mobile,Windows,Edge,True,efa1ebdfa9eef9d910a1aa4d41a124256df79a72078139e124405a067ef830f0,2026-01-26 20:41:40.064507
1520,747,Desktop,Windows,Chrome,False,bd5853541269dbc2a87725d8213a6889d9bea7956bea83597b5da5b400b48446,2026-01-26 20:41:40.064516
1521,786,Laptop,macOS,Edge,True,fd27fe6fe419891a6aec424de58a827fad63e0aeb7982fd360d788c8f2761c62,2026-01-26 20:41:40.064525
1522,683,Mobile,Windows,Firefox,True,4fbbbccc17ab6fd5750677f5befbf5695d022ca9b4211b790ea235db98b1ebd4,2026-01-26 20:41:40.064535
1523,718,Desktop,Linux,Edge,True,a03cbd871591baeba68fa4c381d1377c08cbc4dea7b18754d279124aae9d39ef,2026-01-26 20:41:40.064544
1524,194,Desktop,Linux,Edge,True,a3451307ce25f6a58a01ddae80e74bb9c9d1a914ab20c8570cc7427ca5e7624a,2026-01-26 20:41:40.064554
1525,235,Laptop,Windows,Firefox,True,81612c6c48c5f5c3cd99cd721279c7b211fb6446cc490e53cd1390410bee3d63,2026-01-26 20:41:40.064563
1526,281,Laptop,Windows,Firefox,True,c9bcd9276d03be43d4ffb399c80b6b9f657d3d0814b436ac24e800252668dac4,2026-01-26 20:41:40.064572
1527,632,Laptop,Windows,Chrome,False,349edb457007e8d9c3ac5cebc5b3d7477632034d6e986a46777a1af53ff24542,2026-01-26 20:41:40.064581
1528,418,Desktop,macOS,Edge,True,2e8b4e0e5faad72e73d846f651b9b401bdb16ff0a956b1a0a5cbfc1876f7c8c7,2026-01-26 20:41:40.064590
1529,228,Mobile,macOS,Firefox,True,20e482f0e0aa1f98308e9c70210cf81c600038a8a4eb54b03d8c8e780980aaba,2026-01-26 20:41:40.064600
1530,523,Mobile,Linux,Chrome,False,58d2b7ebe75c753c9aae7ac40b680be8a984fe027e81fd942b7f3065356ae213,2026-01-26 20:41:40.064609
1531,113,Mobile,macOS,Firefox,False,7a1f11e4f8d1c4563f2887bc71b8fb4c2cedcd3bc80b08a3022ced2b42c961e9,2026-01-26 20:41:40.064618
1532,729,Mobile,Windows,Firefox,True,17f899758b8f427d0483d3ca614ac198a713d5126dfc6fa6990b81fed48d54e4,2026-01-26 20:41:40.064628
1533,187,Laptop,Windows,Chrome,False,4c080ac79f0541571d6fd4b6045f5acd70c7594b47d96239c3c89a7814132a77,2026-01-26 20:41:40.064637
1534,218,Mobile,macOS,Firefox,True,675b7543d3c7a46697a7b2dbcf558e6ef6dd4702d644d06aabca6177d39dae70,2026-01-26 20:41:40.064646
1535,442,Laptop,macOS,Firefox,False,4f8e8322c08665ec084dc5bf5431ad35cbbd46682d0f35b83f285874b6df7f3e,2026-01-26 20:41:40.064656
1536,343,Mobile,Windows,Chrome,True,26c77a4fb34d19d3bd19e54a1a268aa5f915611266b5f382304e86f8c387e94d,2026-01-26 20:41:40.064665
1537,700,Desktop,Windows,Firefox,False,7e549df76781e5cbdb1a801b74d17e0ce398bcdd603d0d2490bc0d224faa3892,2026-01-26 20:41:40.064674
1538,760,Mobile,Linux,Edge,False,f363c13db300cb81e766c6ab8ce0f931b1faa87cab370a33d4d75690fae6c7e6,2026-01-26 20:41:40.064684
1539,244,Desktop,macOS,Chrome,False,10b1b9d7081962a86ad9fa0905d0b46cac3f853b750223e4f1310abefd26deca,2026-01-26 20:41:40.064693
1540,90,Laptop,Windows,Edge,True,648d0d17308290066ec6aa9bf768a693add0099e57ec70969c2fcbf23a8a4d4a,2026-01-26 20:41:40.064703
1541,43,Desktop,Linux,Chrome,True,0a6de0ff5fe593c511505cea952f85332a9fff0e5aff284df541e12a3aeff9d1,2026-01-26 20:41:40.064712
1542,722,Mobile,Windows,Chrome,False,c43cef48536e974c44f64598a7a6b79b469763215145cd6a236fa108cce849d2,2026-01-26 20:41:40.064722
1543,309,Desktop,macOS,Chrome,True,8064d9cf521049b6e700bf1c0b7b97ade7f9f6522d75af68f3f7c0d05f24636d,2026-01-26 20:41:40.064731
1544,45,Laptop,Windows,Firefox,False,2e0f1b70443a14b1bd1344502c8729538d3517b64e1f6b8d7ccf332725f2d270,2026-01-26 20:41:40.064741
1545,913,Desktop,macOS,Firefox,False,b70daa3ab932f47be06ee7585a9ef6809c315dea58bfe818a815d76a2c315547,2026-01-26 20:41:40.064750
