event_id,timestamp,user_id,device_id,session_id,resource_id,ip_address,country,city,latitude,longitude,authentication_method,authentication_result,failure_reason,attack_label,is_attack
1930,2026-06-29 20:18:40.075603,501,1622,119,23,10.25.71.211,USA,East Dustin,-77.978897,-117.20061,SSO,Failure,,0,False
1931,2026-06-29 20:35:40.075603,137,1716,246,4,172.19.240.141,USA,Fritzchester,26.9056225,-138.1458,MFA,Success,,0,False
1932,2026-06-29 20:56:40.075603,159,76,41,2,192.168.14.5,USA,Lake Nancy,-61.375094,-106.792057,SSO,Success,,0,False
1933,2026-06-29 22:53:40.075603,921,701,210,9,10.62.182.127,USA,Raymondborough,68.9549285,-20.092887,Password,Success,,0,False
1934,2026-06-29 22:57:40.075603,966,912,350,13,10.92.169.148,USA,New Eric,-86.464448,107.789673,Password,Success,,0,False
1935,2026-06-29 23:16:40.075603,63,950,44,7,222.1.170.79,Guinea,New Joshuatown,-23.254981,144.381153,SSO,Failure,Invalid Password,3,True
1936,2026-06-30 02:13:40.075603,835,822,215,26,172.20.56.158,USA,North John,-78.4812365,-17.987799,Password,Success,,0,False
1937,2026-06-30 02:17:40.075603,968,1757,133,9,192.168.185.43,USA,East Anthony,57.6860075,-74.243488,SSO,Success,,0,False
1938,2026-06-30 03:01:40.075603,489,1245,149,5,192.168.229.172,USA,North Christopher,29.307967,-167.967028,Password,Success,,0,False
1939,2026-06-30 03:12:40.075603,346,1045,173,24,10.113.195.64,USA,Phelpston,22.708537,-168.581999,SSO,Success,,0,False
1940,2026-06-30 03:20:40.075603,123,47,242,30,192.168.189.242,USA,Phillipfurt,-33.997408,138.111917,Password,Success,,0,False
1941,2026-06-30 03:28:40.075603,538,800,263,3,192.168.208.12,USA,Atkinsland,21.961639,-40.397863,Password,Success,,0,False
1942,2026-06-30 03:30:40.075603,486,728,160,27,10.6.226.141,USA,Mollyland,-48.0586275,132.864162,SSO,Success,,0,False
1943,2026-06-30 04:58:40.075603,243,1703,426,25,192.168.227.89,USA,Lake Kristenton,27.522342,-52.029901,MFA,Success,,0,False
1944,2026-06-30 06:01:40.075603,498,719,173,26,10.212.125.218,USA,New Davidhaven,-86.4780725,-48.796355,MFA,Success,,0,False
1945,2026-06-30 09:33:40.075603,333,453,33,20,10.153.198.146,USA,Lake Jacqueline,-86.995236,19.640045,MFA,Success,,0,False
1946,2026-06-30 11:35:40.075603,793,573,381,14,10.222.85.34,USA,Castilloview,-10.2566895,-77.313052,Password,Success,,0,False
1947,2026-06-30 12:16:40.075603,628,1010,397,7,10.8.169.235,USA,East Ronald,31.0429915,8.22313,SSO,Success,,0,False
1948,2026-06-30 13:01:40.075603,813,979,70,13,10.117.164.87,USA,Clarkefurt,63.9285935,146.377167,Password,Failure,,0,False
1949,2026-06-30 13:03:40.075603,401,757,188,1,172.20.101.208,USA,Bruceburgh,-61.574102,-146.287406,SSO,Success,,0,False
1950,2026-06-30 14:07:40.075603,576,553,31,1,172.31.79.173,USA,West Scott,-19.493924,-109.656954,SSO,Success,,0,False
1951,2026-06-30 17:36:40.075603,303,259,448,12,172.30.98.8,USA,New Dennis,-58.357841,-70.3905,MFA,Success,,0,False
1952,2026-06-30 17:49:40.075603,944,410,166,5,192.168.136.145,USA,Maryberg,-83.8383155,117.270927,MFA,Success,,0,False
1953,2026-06-30 17:55:40.075603,353,441,194,27,10.24.15.193,USA,Amberhaven,-45.2374565,21.043191,SSO,Failure,,0,False
1954,2026-06-30 18:46:40.075603,962,725,6,1,172.23.193.192,USA,Higginsstad,19.286399,-116.204466,SSO,Success,,0,False
1955,2026-06-30 20:08:40.075603,241,189,387,12,192.168.116.66,USA,Clarkmouth,-23.2795975,40.540982,MFA,Success,,0,False
1956,2026-06-30 21:02:40.075603,451,1499,370,21,10.251.202.26,USA,Danbury,-88.3053905,80.686707,MFA,Success,,0,False
1957,2026-06-30 21:08:40.075603,966,920,454,5,10.2.66.68,USA,Penningtonborough,-36.9504565,15.409567,SSO,Success,,0,False
1958,2026-06-30 21:52:40.075603,464,523,299,26,192.168.76.60,USA,Jimmyside,23.241041,-135.399904,Password,Success,,0,False
1959,2026-06-30 22:41:40.075603,953,1424,204,10,172.21.215.127,USA,Murrayfurt,-37.357861,-104.647934,SSO,Success,,0,False
1960,2026-06-30 22:58:40.075603,894,812,226,16,172.25.188.210,USA,Port Jeremy,-43.0102815,-18.892608,SSO,Success,,0,False
1961,2026-06-30 23:21:40.075603,384,24,255,24,10.188.232.168,USA,Port Josehaven,78.854865,-90.87848,MFA,Success,,0,False
1962,2026-07-01 00:28:40.075603,163,1163,325,10,10.100.9.128,USA,North Kendraview,-42.0223705,106.664008,MFA,Success,,0,False
1963,2026-07-01 02:17:40.075603,263,604,427,12,192.168.205.92,USA,Romanbury,-6.965909,177.693124,Password,Success,,0,False
1964,2026-07-01 02:57:40.075603,82,793,165,21,172.27.35.20,USA,Justinburgh,-23.9386955,-45.094423,SSO,Success,,0,False
1965,2026-07-01 03:17:40.075603,450,978,135,2,172.23.177.66,USA,West Grant,-9.0716675,95.030256,SSO,Success,,0,False
1966,2026-07-01 04:48:40.075603,235,595,411,6,10.116.237.38,USA,Samanthafurt,-77.9856915,-96.28626,MFA,Success,,0,False
1967,2026-07-01 05:48:40.075603,419,1624,135,28,172.30.47.118,USA,Harristown,-48.2436315,-170.930008,Password,Success,,0,False
1968,2026-07-01 06:22:40.075603,866,316,429,27,10.52.225.121,USA,New Brandon,-40.0251645,-138.255968,Password,Success,,0,False
1969,2026-07-01 07:05:40.075603,491,416,411,9,10.45.216.105,USA,Pageburgh,-18.1130875,-109.025039,Password,Success,,0,False
1970,2026-07-01 07:46:40.075603,652,878,207,22,192.168.219.174,USA,Kimberlymouth,-38.500107,172.31489,Password,Success,,0,False
1971,2026-07-01 07:47:40.075603,613,1468,355,9,10.211.151.248,USA,Whiteview,11.1290625,130.081652,SSO,Success,,0,False
1972,2026-07-01 08:10:40.075603,973,600,330,14,172.28.112.103,USA,Shanetown,-45.5718385,12.70198,Password,Success,,0,False
1973,2026-07-01 08:56:40.075603,418,1,175,6,10.38.53.225,USA,West Christinaside,1.116185,-57.605011,Password,Failure,,0,False
1974,2026-07-01 09:50:40.075603,873,278,85,17,10.81.210.238,USA,East Robert,52.889583,151.94132,SSO,Success,,0,False
1975,2026-07-01 10:11:40.075603,885,1075,457,1,172.17.156.123,USA,Duncanhaven,-35.8834095,31.010734,Password,Success,,0,False
1976,2026-07-01 11:24:40.075603,28,1231,331,6,172.20.2.44,USA,South Sara,26.0828185,112.45879,SSO,Success,,0,False
1977,2026-07-01 11:31:40.075603,385,1214,109,19,192.168.169.69,USA,North Lauren,-63.0033465,-120.044763,MFA,Success,,0,False
1978,2026-07-01 12:23:40.075603,955,1389,148,28,192.168.199.132,USA,Smithview,83.7742735,-6.445238,SSO,Success,,0,False
1979,2026-07-01 14:02:40.075603,986,144,4,24,10.1.159.72,USA,Lake Kyle,65.5952755,141.970252,Password,Success,,0,False
1980,2026-07-01 14:25:40.075603,22,1644,195,3,10.22.229.161,USA,North Stephen,-40.1500885,-61.047048,SSO,Success,,0,False
1981,2026-07-01 14:45:40.075603,614,1392,93,2,192.168.218.2,USA,New Kimberlymouth,36.1517745,-157.506957,SSO,Success,,0,False
1982,2026-07-01 15:04:40.075603,538,348,81,4,172.30.213.170,USA,North Kimberly,-74.003309,66.28825,Password,Success,,0,False
1983,2026-07-01 16:00:40.075603,489,1482,479,7,10.41.93.162,USA,Hollyville,-76.4831735,74.417315,SSO,Success,,0,False
1984,2026-07-01 16:47:40.075603,543,422,126,7,172.30.29.49,USA,Dawnberg,-88.2913055,-110.348215,SSO,Success,,0,False
1985,2026-07-01 18:39:40.075603,669,730,231,15,192.43.190.62,Bulgaria,New Kimberly,87.659481,-109.284151,Password,Success,,7,True
1986,2026-07-01 19:10:40.075603,234,1065,311,8,192.168.91.135,USA,New Zacharyshire,22.682612,108.213966,MFA,Success,,0,False
1987,2026-07-01 19:26:40.075603,529,250,84,25,10.135.69.51,USA,Lucasville,-40.978597,129.458493,Password,Success,,0,False
1988,2026-07-01 20:00:40.075603,930,851,470,1,172.16.12.52,USA,Port Jeffery,-73.6363075,-168.929086,SSO,Success,,0,False
1989,2026-07-01 20:17:40.075603,836,1614,73,2,192.168.102.145,USA,Patriciashire,-49.035466,-78.61334,Password,Success,,0,False
1990,2026-07-01 20:33:40.075603,120,370,458,15,192.168.120.5,USA,Lake Kelliemouth,-8.801794,163.454393,SSO,Success,,0,False
1991,2026-07-01 20:48:40.075603,788,82,187,13,172.24.197.196,USA,Lake Kelly,-28.019467,23.712477,SSO,Success,,0,False
1992,2026-07-01 21:21:40.075603,81,692,475,21,192.168.24.241,USA,Brendahaven,41.8283855,-86.628124,SSO,Success,,0,False
1993,2026-07-01 22:38:40.075603,175,1069,293,21,172.20.156.230,USA,West Alexis,83.3250625,-65.117719,SSO,Success,,0,False
1994,2026-07-01 22:47:40.075603,430,1800,379,25,172.28.120.161,USA,Leroyberg,-49.0726685,65.739044,MFA,Success,,0,False
1995,2026-07-01 23:07:40.075603,191,507,442,1,10.18.238.7,USA,Roseville,-70.1668145,57.484713,Password,Success,,0,False
1996,2026-07-01 23:11:40.075603,414,1076,239,21,10.57.19.68,USA,Rhondaton,78.926372,11.721926,SSO,Success,,0,False
1997,2026-07-01 23:14:40.075603,154,781,391,21,10.84.206.45,USA,Port Sarah,-49.1840985,110.351367,Password,Success,,0,False
1998,2026-07-02 04:40:40.075603,582,327,50,2,192.168.16.255,USA,Lynchbury,-2.7585545,112.76573,MFA,Success,,0,False
1999,2026-07-02 07:05:40.075603,795,1725,97,16,172.23.231.3,USA,Michaelfort,-42.166124,-171.068455,SSO,Success,,0,False
2000,2026-07-02 07:21:40.075603,378,452,327,9,172.27.104.130,USA,South Christineville,-23.989624,130.345847,MFA,Failure,,0,False
2001,2026-07-02 09:06:40.075603,112,755,124,18,10.35.5.172,USA,Flowersmouth,-21.0562925,-15.506374,SSO,Success,,0,False
2002,2026-07-02 09:37:40.075603,265,347,337,10,192.168.181.189,USA,New Lucas,-60.635317,85.209803,SSO,Success,,0,False
2003,2026-07-02 11:14:40.075603,156,237,107,6,10.150.88.128,USA,South Lucas,-7.2309625,-157.436046,Password,Success,,0,False
2004,2026-07-02 11:15:40.075603,618,1227,443,12,10.87.41.32,USA,Blairside,-79.4300865,155.553396,Password,Success,,0,False
2005,2026-07-02 12:19:40.075603,303,230,427,26,192.168.172.45,USA,Owenburgh,-52.1871015,-178.565003,MFA,Success,,0,False
2006,2026-07-02 12:44:40.075603,184,402,424,7,192.168.192.140,USA,Greenmouth,-75.8646495,147.271883,Password,Success,,0,False
2007,2026-07-02 12:50:40.075603,75,1071,334,25,192.168.147.241,USA,Maryfurt,64.9206725,117.136018,Password,Success,,0,False
2008,2026-07-02 13:10:40.075603,426,42,8,24,172.17.36.106,USA,Mendozaville,-28.6235535,-159.582128,SSO,Success,,0,False
2009,2026-07-02 13:14:40.075603,104,1344,442,13,172.29.208.148,USA,New Jonberg,-0.663588,12.558787,Password,Success,,0,False
2010,2026-07-02 13:18:40.075603,91,1279,407,24,172.16.35.74,USA,New Angela,85.8801385,-132.613141,SSO,Success,,0,False
2011,2026-07-02 14:41:40.075603,851,131,464,29,172.17.161.27,USA,South Katherinechester,47.968212,-160.588937,Password,Success,,0,False
2012,2026-07-02 14:58:40.075603,628,1217,492,3,172.22.145.210,USA,Port Kristy,80.791895,-132.012819,Password,Success,,0,False
2013,2026-07-02 17:30:40.075603,904,1498,108,14,192.168.101.177,USA,North Jenniferfurt,-19.302142,-101.742775,SSO,Success,,0,False
2014,2026-07-02 18:09:40.075603,524,395,30,20,192.168.110.13,USA,Carlsonshire,-65.834159,-96.135341,Password,Success,,0,False
2015,2026-07-02 18:45:40.075603,655,711,209,6,10.42.207.29,USA,Jaimefurt,-65.0514815,-24.971066,SSO,Success,,0,False
2016,2026-07-02 20:28:40.075603,671,3,413,30,192.168.34.122,USA,Joycebury,-80.9387705,-27.397526,Password,Success,,0,False
2017,2026-07-02 21:33:40.075603,749,1007,350,20,192.168.244.246,USA,New Joshua,-14.7960105,-38.584163,SSO,Success,,0,False
2018,2026-07-02 21:42:40.075603,762,1035,141,17,172.16.87.180,USA,Chaseberg,38.4163335,147.315438,MFA,Success,,0,False
2019,2026-07-02 22:37:40.075603,706,1056,343,19,172.24.191.81,USA,North Luis,59.4747525,144.793426,SSO,Success,,0,False
2020,2026-07-02 22:56:40.075603,383,165,403,19,172.28.130.243,USA,West Joshuaton,48.3806405,-148.693945,MFA,Success,,0,False
2021,2026-07-02 23:20:40.075603,896,729,55,5,10.147.207.37,USA,Aliport,-10.2426265,29.907025,Password,Success,,0,False
2022,2026-07-02 23:24:40.075603,779,173,295,8,10.40.52.30,USA,Whitemouth,53.702989,-154.541962,Password,Success,,0,False
2023,2026-07-03 00:02:40.075603,837,277,28,17,10.202.4.68,USA,Lake Julieville,64.5311175,-50.543718,Password,Success,,0,False
2024,2026-07-03 01:07:40.075603,136,636,28,13,192.168.74.208,USA,Suefort,-5.6660945,144.683969,SSO,Success,,0,False
2025,2026-07-03 01:14:40.075603,620,461,66,15,10.101.13.216,USA,Justinbury,-39.2414315,39.47295,SSO,Success,,0,False
2026,2026-07-03 02:43:40.075603,352,1341,285,23,172.28.116.214,USA,Pollardhaven,23.3858315,-119.428747,MFA,Success,,0,False
2027,2026-07-03 04:37:40.075603,233,1401,364,26,192.168.72.26,USA,Fergusonshire,61.5591195,153.842481,MFA,Success,,0,False
2028,2026-07-03 05:02:40.075603,638,835,76,21,192.168.97.18,USA,Michaelside,-72.021845,135.713625,Password,Success,,0,False
2029,2026-07-03 05:20:40.075603,754,4,355,18,172.27.241.102,USA,Natashafort,79.5318265,-175.567198,Password,Success,,0,False
2030,2026-07-03 07:29:40.075603,256,808,66,22,192.168.153.11,USA,North Carolberg,52.462887,7.38092,Password,Success,,0,False
2031,2026-07-03 07:38:40.075603,54,281,36,4,172.28.225.51,USA,South Spencer,-23.4730615,53.030666,SSO,Failure,,0,False
2032,2026-07-03 08:15:40.075603,208,745,341,2,172.28.198.145,USA,Marquezstad,-35.0532965,68.731922,MFA,Success,,0,False
2033,2026-07-03 09:33:40.075603,829,1660,343,6,192.168.36.247,USA,Andersonborough,-15.764426,-119.541057,MFA,Success,,0,False
2034,2026-07-03 10:02:40.075603,831,984,190,16,192.168.239.73,USA,West Benjaminview,67.186301,-53.32425,MFA,Success,,0,False
2035,2026-07-03 10:46:40.075603,410,859,291,11,10.180.53.200,USA,Port Michaelfurt,-16.9083965,-28.179196,MFA,Success,,0,False
2036,2026-07-03 10:53:40.075603,948,1084,390,15,172.29.12.79,USA,Brendaberg,10.0816525,132.177994,Password,Success,,0,False
2037,2026-07-03 11:07:40.075603,905,163,429,30,10.248.245.109,USA,North Paul,85.522303,-85.171631,MFA,Success,,0,False
2038,2026-07-03 12:12:40.075603,98,1469,207,10,172.21.218.180,USA,Maddentown,-49.9772665,-169.493413,SSO,Success,,0,False
2039,2026-07-03 14:53:40.075603,400,524,444,30,172.20.102.79,USA,North Mirandaview,18.928622,42.829574,SSO,Success,,0,False
2040,2026-07-03 20:10:40.075603,863,1716,482,1,10.167.3.196,USA,Port Rachel,80.153565,75.651315,MFA,Success,,0,False
2041,2026-07-03 22:43:40.075603,166,1105,173,7,192.168.68.46,USA,Richardshire,10.643767,-170.993528,SSO,Success,,0,False
2042,2026-07-03 22:52:40.075603,244,1399,252,20,192.168.143.41,USA,Jessicachester,7.6325955,-9.636215,MFA,Success,,0,False
2043,2026-07-03 23:35:40.075603,59,356,143,21,10.130.20.65,USA,Dillonburgh,-61.4670065,-82.183647,MFA,Success,,0,False
2044,2026-07-04 00:54:40.075603,896,1121,215,13,172.20.252.197,USA,Andrewsborough,-49.551271,40.809494,Password,Success,,0,False
2045,2026-07-04 01:23:40.075603,108,1291,388,13,172.28.9.35,USA,Tarabury,76.8954855,-97.625836,Password,Success,,0,False
2046,2026-07-04 01:35:40.075603,881,1075,383,4,172.29.102.221,USA,Patrickmouth,-60.5104545,-103.230399,Password,Success,,0,False
2047,2026-07-04 03:11:40.075603,250,766,352,19,172.29.66.142,USA,East Robertside,-71.4478565,-19.561,MFA,Success,,0,False
2048,2026-07-04 03:51:40.075603,151,922,443,19,172.28.129.38,USA,Lake Anthony,83.1074055,-79.88054,SSO,Success,,0,False
2049,2026-07-04 04:22:40.075603,559,1654,54,2,192.168.87.82,USA,Lake Michaelmouth,33.920602,-5.856379,MFA,Failure,,0,False
2050,2026-07-04 04:36:40.075603,390,48,278,25,192.168.201.149,USA,Michaelport,66.0183175,-25.95041,MFA,Success,,0,False
2051,2026-07-04 05:30:40.075603,734,312,277,20,10.59.14.212,USA,North Jerry,53.221829,-119.245064,MFA,Success,,0,False
2052,2026-07-04 05:39:40.075603,935,74,356,21,10.80.229.219,USA,Whiteland,-47.032793,127.407949,MFA,Success,,0,False
2053,2026-07-04 06:46:40.075603,408,159,331,8,172.24.179.234,USA,East Hannah,-89.4769315,169.063922,Password,Success,,0,False
2054,2026-07-04 07:19:40.075603,564,13,93,7,10.37.250.205,USA,East Davidland,-59.4313255,29.804636,MFA,Success,,0,False
2055,2026-07-04 08:42:40.075603,910,1655,407,18,192.168.102.101,USA,South Johnshire,56.722832,174.705666,SSO,Failure,,0,False
2056,2026-07-04 08:51:40.075603,798,71,336,15,10.108.9.215,USA,Millerburgh,-84.793087,70.52841,Password,Success,,0,False
2057,2026-07-04 09:06:40.075603,996,202,69,26,172.24.172.174,USA,Lake Daniel,83.194512,103.308894,MFA,Success,,0,False
2058,2026-07-04 09:35:40.075603,760,1286,78,27,192.168.142.42,USA,Sanchezchester,-57.700609,40.394815,Password,Success,,0,False
2059,2026-07-04 11:13:40.075603,269,1792,462,30,172.19.20.140,USA,North Pamelaside,88.517842,-109.045817,MFA,Success,,0,False
2060,2026-07-04 11:39:40.075603,265,640,196,24,192.168.58.193,USA,East Beth,40.9419105,103.040705,Password,Success,,0,False
2061,2026-07-04 12:12:40.075603,623,525,172,7,10.202.203.31,USA,Dawsonside,-55.6799485,-74.835681,MFA,Success,,0,False
2062,2026-07-04 12:57:40.075603,44,138,194,5,172.21.60.55,USA,Lake Allisonmouth,-50.382174,-60.511651,Password,Success,,0,False
2063,2026-07-04 13:31:40.075603,164,346,166,1,192.168.241.205,USA,Bakerport,70.0068895,-115.736045,Password,Success,,0,False
2064,2026-07-04 14:06:40.075603,576,1628,251,18,192.168.198.225,USA,Coxmouth,88.6098185,34.148714,MFA,Success,,0,False
2065,2026-07-04 14:17:40.075603,963,1079,53,17,192.168.209.131,USA,South Madisonfurt,-15.3516755,-78.264836,MFA,Success,,0,False
2066,2026-07-04 15:09:40.075603,645,1482,190,27,192.168.123.252,USA,Port Brianaville,-43.4562765,-146.008439,SSO,Success,,0,False
2067,2026-07-04 15:42:40.075603,468,92,146,11,172.16.237.236,USA,West Jennifer,-54.617526,-154.945999,Password,Success,,0,False
2068,2026-07-04 17:15:40.075603,735,268,189,24,10.110.35.48,USA,South Alexanderside,17.201388,60.86757,SSO,Success,,0,False
2069,2026-07-04 17:20:40.075603,418,399,88,27,192.168.235.110,USA,South Alanmouth,-9.4152555,111.696282,SSO,Success,,0,False
2070,2026-07-04 19:08:40.075603,680,1799,32,8,172.26.61.145,USA,Garciaport,73.6185755,-67.100381,MFA,Success,,0,False
2071,2026-07-04 20:03:40.075603,490,14,140,12,10.89.154.1,USA,Port Alexanderchester,15.876043,-88.602593,Password,Success,,0,False
2072,2026-07-04 20:29:40.075603,287,136,11,2,192.168.247.211,USA,New Tyler,-69.521418,-44.924192,SSO,Success,,0,False
2073,2026-07-04 20:49:40.075603,506,370,277,28,192.168.174.29,USA,New Mason,-78.3987445,-79.451032,Password,Success,,0,False
2074,2026-07-04 21:07:40.075603,547,578,365,9,172.24.196.81,USA,New Leahport,-62.337685,-14.144843,SSO,Success,,0,False
2075,2026-07-04 22:16:40.075603,164,408,103,5,10.6.163.191,USA,Jonesfort,3.431381,-78.786343,SSO,Success,,0,False
2076,2026-07-04 22:54:40.075603,693,1714,337,23,10.44.2.31,USA,Mooneyfurt,71.123728,-173.219125,SSO,Success,,0,False
2077,2026-07-05 00:57:40.075603,536,134,260,16,172.22.26.116,USA,Samuelfurt,-3.263486,-104.529481,Password,Success,,0,False
2078,2026-07-05 00:57:40.075603,121,494,287,13,10.90.173.204,USA,Calvinshire,-26.395473,-133.084422,MFA,Success,,0,False
2079,2026-07-05 01:15:40.075603,330,944,85,22,192.168.3.164,USA,Amychester,-65.7475075,16.880252,MFA,Success,,0,False
2080,2026-07-05 01:29:40.075603,585,913,67,2,149.188.240.61,Azerbaijan,Laurenport,7.121848,-40.659607,SSO,Success,,7,True
2081,2026-07-05 01:54:40.075603,443,1379,156,4,172.23.194.131,USA,New Timothy,87.9411235,-144.394401,MFA,Success,,0,False
2082,2026-07-05 03:19:40.075603,307,1710,352,14,172.25.75.218,USA,Georgeport,14.652902,-31.321467,Password,Success,,0,False
2083,2026-07-05 05:23:40.075603,818,926,220,29,192.168.150.253,USA,South Madeline,1.2373825,122.326199,MFA,Success,,0,False
2084,2026-07-05 05:33:40.075603,937,403,48,20,192.168.156.26,USA,Lake Annaberg,-86.3621485,174.330153,MFA,Success,,0,False
2085,2026-07-05 06:50:40.075603,560,1464,56,15,10.209.225.148,USA,New Jennifermouth,9.4210165,-159.368037,Password,Success,,0,False
2086,2026-07-05 07:29:40.075603,896,1061,236,27,172.29.66.38,USA,West Joseph,70.8141655,160.836076,Password,Success,,0,False
2087,2026-07-05 08:03:40.075603,397,1032,104,3,192.168.128.172,USA,Henryville,53.7401635,-73.718091,Password,Success,,0,False
2088,2026-07-05 08:24:40.075603,392,1130,181,28,10.59.148.165,USA,Lawsonchester,46.0277735,-78.384197,MFA,Success,,0,False
2089,2026-07-05 09:33:40.075603,903,1688,124,11,172.18.111.178,USA,North Samantha,-31.536103,-2.029307,Password,Success,,0,False
2090,2026-07-05 10:22:40.075603,113,1012,53,6,192.168.209.250,USA,East Linda,48.886445,109.264949,Password,Success,,0,False
2091,2026-07-05 10:24:40.075603,708,1227,32,10,192.168.196.217,USA,North Angela,-39.3710295,43.132205,MFA,Success,,0,False
2092,2026-07-05 10:28:40.075603,966,274,203,7,172.17.192.178,USA,Deantown,59.762435,73.927891,SSO,Success,,0,False
2093,2026-07-05 10:35:40.075603,162,434,38,5,10.56.234.53,USA,East Douglasmouth,66.714495,68.442797,MFA,Success,,0,False
2094,2026-07-05 11:44:40.075603,24,1539,499,10,10.15.211.246,USA,Jonesland,-50.9255185,164.349068,SSO,Success,,0,False
2095,2026-07-05 12:04:40.075603,955,592,159,18,192.168.83.188,USA,West Mercedesberg,-51.2534995,-119.340634,SSO,Success,,0,False
2096,2026-07-05 12:26:40.075603,277,1785,164,25,172.22.144.89,USA,Thomasbury,43.4130675,71.489586,MFA,Success,,0,False
2097,2026-07-05 13:19:40.075603,849,72,104,10,192.168.193.117,USA,Jasminetown,17.0592125,148.550003,Password,Success,,0,False
2098,2026-07-05 13:25:40.075603,666,775,210,1,172.30.87.205,USA,Hansenville,59.6131735,63.495399,MFA,Success,,0,False
2099,2026-07-05 13:57:40.075603,604,1680,480,17,192.168.134.190,USA,East Angela,56.908743,168.046384,Password,Success,,0,False
2100,2026-07-05 15:46:40.075603,998,388,394,7,192.168.197.198,USA,Alexismouth,40.934327,-25.754438,SSO,Success,,0,False
2101,2026-07-05 16:20:40.075603,281,40,420,23,172.31.32.8,USA,Howardhaven,-7.7517085,-22.346103,Password,Success,,0,False
2102,2026-07-05 16:29:40.075603,701,883,419,9,10.104.126.235,USA,West Connor,-12.4816095,-13.842522,MFA,Success,,0,False
2103,2026-07-05 16:47:40.075603,579,393,423,15,192.168.152.150,USA,Washingtonchester,81.567463,85.863338,SSO,Success,,0,False
2104,2026-07-05 21:07:40.075603,160,1314,206,19,10.232.58.193,USA,Yoderside,-25.2831795,-125.104977,Password,Success,,0,False
2105,2026-07-05 21:52:40.075603,265,1672,250,6,172.19.32.24,USA,Lake Kendra,-22.437716,-9.093036,Password,Failure,,0,False
2106,2026-07-05 22:19:40.075603,101,866,353,19,192.168.25.124,USA,Lake Reginaldmouth,20.0608855,-32.301992,SSO,Success,,0,False
2107,2026-07-05 23:35:40.075603,341,1409,164,19,172.26.203.212,USA,Maynardside,25.4927745,-137.650928,Password,Success,,0,False
2108,2026-07-05 23:43:40.075603,79,920,465,16,10.127.157.0,USA,Lake Stacieberg,65.16549,-90.810531,MFA,Success,,0,False
2109,2026-07-06 00:02:40.075603,17,187,233,23,192.168.142.29,USA,New Triciaburgh,-61.1133555,67.445012,Password,Success,,0,False
2110,2026-07-06 00:25:40.075603,687,709,373,14,172.16.51.184,USA,East Terriview,-51.3740785,110.983194,Password,Success,,0,False
2111,2026-07-06 01:42:40.075603,556,606,173,19,10.56.2.44,USA,North Tyler,-7.841351,36.710249,MFA,Failure,,0,False
2112,2026-07-06 02:15:40.075603,574,286,283,23,172.16.194.195,USA,West Kennethton,46.172159,-160.416013,MFA,Success,,0,False
2113,2026-07-06 03:22:40.075603,789,140,446,26,10.170.63.201,USA,Alyssahaven,68.5078615,148.813989,SSO,Success,,0,False
2114,2026-07-06 04:02:40.075603,278,1098,329,18,172.20.112.184,USA,East Paulchester,-20.254668,-63.206889,SSO,Success,,0,False
2115,2026-07-06 04:22:40.075603,549,953,475,3,202.18.182.197,Luxembourg,Port Daniel,35.6305655,129.824013,SSO,Success,,6,True
2116,2026-07-06 05:21:40.075603,100,476,153,16,172.31.233.0,USA,Port Patrick,-18.9503985,80.618955,MFA,Failure,,0,False
2117,2026-07-06 05:37:40.075603,348,485,246,18,192.168.251.85,USA,Port Felicia,20.792585,3.87749,SSO,Success,,0,False
2118,2026-07-06 06:04:40.075603,592,1489,236,24,10.0.101.177,USA,Grahamland,-6.070742,-157.700773,SSO,Success,,0,False
2119,2026-07-06 06:50:40.075603,904,991,431,26,10.187.60.46,USA,East Susan,41.7395725,-78.885633,MFA,Success,,0,False
2120,2026-07-06 06:56:40.075603,778,368,428,6,192.168.136.54,USA,Port Andreashire,11.5480895,5.068759,Password,Success,,0,False
2121,2026-07-06 10:16:40.075603,97,205,156,26,192.168.204.117,USA,Flowersview,10.184079,142.628238,SSO,Success,,0,False
2122,2026-07-06 11:27:40.075603,932,303,229,21,172.19.252.120,USA,South Louiston,-38.1252205,-24.762611,MFA,Success,,0,False
2123,2026-07-06 12:03:40.075603,717,1055,50,16,192.168.138.10,USA,East Erictown,63.2785115,59.199111,SSO,Success,,0,False
2124,2026-07-06 13:12:40.075603,622,1326,274,23,192.168.10.155,USA,Romerofurt,28.699332,145.641166,Password,Success,,0,False
2125,2026-07-06 14:05:40.075603,206,1244,207,6,10.144.117.163,USA,North Christopher,-51.0072175,29.271007,MFA,Success,,0,False
2126,2026-07-06 14:26:40.075603,721,1751,232,7,172.27.62.238,USA,North Darrenstad,-89.7246675,147.71589,SSO,Success,,0,False
2127,2026-07-06 15:42:40.075603,129,77,126,1,172.20.77.152,USA,Hubbardfurt,28.277846,112.005591,Password,Success,,0,False
2128,2026-07-06 15:44:40.075603,61,971,127,8,10.182.13.115,USA,Port Crystal,-16.121937,111.31671,SSO,Failure,,0,False
2129,2026-07-06 16:18:40.075603,812,692,122,16,172.16.98.158,USA,West Jamesbury,-15.4463235,41.659472,MFA,Success,,0,False
2130,2026-07-06 16:35:40.075603,582,185,63,9,192.168.56.91,USA,Heathermouth,6.0844085,86.383347,Password,Success,,0,False
2131,2026-07-06 16:56:40.075603,191,567,257,22,10.17.43.190,USA,Samuelchester,-72.0313195,-145.009255,Password,Success,,0,False
